conversion,conversionAjustada2punto2Kg,mortalidadPor,noDePollosMuertos,pesoFinalPolloG,gananciaPesoDiaG,AD3Engrode,AD3Inicio,AD3Preinicio,consumoAjustadoA2punto2Kg,consumoDiaPolloG,consumoTotalPolloG,duracionEngordeDias,ea,edadAjustadaA2punto2Kg,edadEnDias,feep,ip,n,noPollitos,empresa,granja,municipio
1.69,1.71,0.04,1273,2104.62,50.68,0,1,0,3784.62,85.79,3562.3,41.53,124.34,42.75,42,288.19,73.46,54200,41616, Avicola  Miluc  Ltda. , Marisol  I ,Mesitas
1.77,1.81,0.03,2001,2053.76,49.49,0,1,0,3999.08,87.69,3638.9,41.5,115.91,43.4,41,270.66,65.42,54215,63583, Avicola  Miluc  Ltda. , Vergel  Miluc. ,Guayabal
1.58,1.57,0.04,591,2237.46,55.23,0,0,0,3449.12,87.11,3528.69,40.51,141.87,40.07,41,334.72,89.96,54244,15300, Avicola  Miluc  Ltda. , Delicias  IV ,Fusa
1.74,1.78,0.03,979,2027.07,50.43,0,0,0,3951.66,87.84,3530.8,40.2,116.38,42.39,40,280.98,66.81,54267,31518, Avicola  Miluc  Ltda. , Pedregal  IV ,Tibacuy-Silvania
1.67,1.7,0.07,4135,2065.04,51.75,0,0,0,3758.81,86.37,3446.39,39.9,123.74,41.58,40,289.89,74.14,54275,77112, Avicola  Miluc  Ltda. , Delicias  II ,Fusa
1.72,1.73,0.09,2609,2132.81,48.3,0,0,0,3818.27,82.89,3660.26,44.16,124.28,45.07,44,256.37,72.42,54291,36746, Avicola  Miluc  Ltda. , Pedregal  II ,Tibacuy-Silvania
1.68,1.65,0.03,1128,2331.74,50.03,0,0,0,3616.31,83.88,3909.7,46.61,139.06,44.85,47,288.13,82.94,54318,34633, Avicola  Miluc  Ltda. , Pedregal  I ,Tibacuy-Silvania
1.7,1.71,0.06,1762,2154.99,55.31,0,0,0,3771.03,94.1,3666.49,38.96,126.66,39.5,39,305.84,74.44,54325,36178, Avicola  Miluc  Ltda. ,Santanamo,Guayabal
1.71,1.74,0.09,5929,2079.09,47.59,0,0,0,3850.89,81.57,3564.13,43.69,121.28,45.33,44,251.72,70.75,54345,67116, Avicola  Miluc  Ltda. , La  Cabaña ,Tibacuy-Silvania
1.62,1.62,0.04,1811,2193.29,53.95,0,0,0,3563.65,87.29,3548.91,40.66,135.55,40.74,41,311.98,83.77,54356,43529, Avicola  Miluc  Ltda. , Guayana  II ,Anolaima
1.62,1.64,0.12,3470,2076.23,51.42,0,0,0,3633.14,83.13,3356.2,40.37,128.44,41.93,40,273.98,79.46,54368,29784, Avicola  Miluc  Ltda. , Recuerdos  II ,Sabana
1.63,1.65,0.04,788,2146.75,50.86,0,0,0,3625.61,83.08,3506.7,42.21,131.42,42.9,42,298.99,80.45,54392,20502, Avicola  Miluc  Ltda. , Villa  Anita , La  Mesa 
1.61,1.65,0.04,1380,2013.01,49.06,0,0,0,3659.04,78.91,3237.66,41.03,125.16,43.46,41,293.25,77.82,54406,38127, Avicola  Miluc  Ltda. , Delicias  I ,Fusa
1.71,1.73,0.05,2843,2110.79,50.8,0,0,0,3817.68,86.83,3607.92,41.55,123.49,42.69,42,282.63,72.25,54462,62118, Avicola  Miluc  Ltda. , Vergel  Miluc. ,
1.64,1.63,0.04,2026,2223.05,51.92,0,1,0,3589.45,85.02,3640.4,42.82,135.75,42.53,43,303.06,82.9,54181,49980, Avicola  Miluc  Ltda. , Delicias  III ,Fusa
1.65,1.65,0.04,2585,2170.5,52.5,0,1,0,3638.09,86.4,3571.98,41.34,131.89,41.71,41,305.31,80.14,54182,64628, Avicola  Miluc  Ltda. , La  Cabaña ,Tibacuy-Silvania
1.7,1.71,0.05,2069,2124.41,50.14,0,1,0,3779.41,85.06,3603.46,42.37,125.24,43.35,42,279.39,73.84,54198,40698, Avicola  Miluc  Ltda. ,Santanamo,Guayabal
1.6,1.62,0.11,1908,2096.82,51.69,0,1,0,3574.43,82.52,3347.28,40.56,131.35,41.86,41,288.47,82.28,54205,24683, Avicola  Miluc  Ltda. , Recuerdos  I ,Sabana
1.73,1.73,0.12,9154,2200.15,52.84,0,0,0,3805.44,91.41,3805.8,41.64,127.19,41.64,42,267.46,73.53,54242,74203, Avicola  Miluc  Ltda. , Delicias  II ,Fusa
1.57,1.6,0.05,1764,2042.86,52.62,0,0,0,3540.93,82.38,3198.24,38.82,130.49,40.74,39,319.54,83.35,54258,39165, Avicola  Miluc  Ltda. , Guayana  II ,Anolaima
1.7,1.74,0.06,2159,2023.8,50.69,0,0,0,3854.32,86.06,3436.07,39.93,119.2,42.15,40,280.94,70.21,54263,47685, Avicola  Miluc  Ltda. , Marisol  I ,Mesitas
1.68,1.72,0.04,2203,2034.65,50.23,0,0,0,3814.34,84.58,3425.91,40.51,120.84,42.62,41,287.28,71.77,54273,68238, Avicola  Miluc  Ltda. ,Carimagua,Anolaima
1.62,1.64,0.03,548,2109.32,51.06,0,0,0,3629.14,82.94,3426.45,41.31,129.85,42.47,41,303.97,79.93,54328,18360, Avicola  Miluc  Ltda. , Villa  Anita , La  Mesa 
1.59,1.62,0.02,1595,2067.41,53.5,0,0,0,3582.44,85.13,3289.9,38.64,129.92,40.24,39,327.95,81.64,54330,67968, Avicola  Miluc  Ltda. , Marisol  II ,Mesitas
1.7,1.78,0.08,1809,1875.8,45.44,0,0,0,3986.05,77.28,3190.16,41.28,110.3,45.72,41,245.11,64.85,54332,26418, Avicola  Miluc  Ltda. , La  Choco , La  Mesa 
1.55,1.57,0.08,1987,2134.08,52.73,0,0,0,3456.13,81.93,3315.82,40.47,137.35,41.29,40,312.16,88.4,54333,27722, Avicola  Miluc  Ltda. , Recuerdos  I ,Sabana
1.69,1.7,0.03,1098,2149.3,48.1,0,0,0,3756.6,81.44,3639.29,44.69,126.93,45.38,45,274.85,74.96,54349,39780, Avicola  Miluc  Ltda. , Pedregal  I ,Tibacuy-Silvania
1.54,1.59,0.07,3628,1947.58,49.38,0,0,0,3541.46,75.83,2990.91,39.44,126.82,42.67,39,296.08,82.58,54370,49674, Avicola  Miluc  Ltda. , Buenos  Aires  I ,Sabana
1.61,1.65,0.07,1783,2004.99,50.21,0,0,0,3670.66,80.89,3229.82,39.93,124.47,42.41,40,291.04,77.26,54383,33558, Avicola  Miluc  Ltda. , Pedregal  II ,Tibacuy-Silvania
1.6,1.59,0.07,2687,2229.11,55.18,0,0,0,3499.07,88.16,3561.79,40.4,139.51,40.06,40,321.17,87.31,54387,44716, Avicola  Miluc  Ltda. , Guayana  II ,Anolaima
1.65,1.66,0.06,3510,2142.03,52.6,0,0,0,3662.18,86.72,3531.42,40.72,129.93,41.44,41,299.03,78.81,54465,63187, Avicola  Miluc  Ltda. , Pedregal  III ,Tibacuy-Silvania
1.68,1.69,0.07,4038,2155.25,52.67,0,1,0,3716.44,88.32,3614,40.92,128.53,41.48,41,291.41,76.65,54190,57364, Avicola  Miluc  Ltda. , Santa  Rita ,Guayabal
1.66,1.7,0.09,1982,2058.24,49.43,0,1,0,3751.27,82.22,3423.77,41.64,123.73,43.49,42,271.04,74.38,54207,31416, Avicola  Miluc  Ltda. , Recuerdos  III ,Sabana
1.63,1.65,0.06,839,2126.17,54.97,0,1,0,3637.92,89.78,3472.51,38.68,130.18,39.56,39,315.08,79.71,54212,15504, Avicola  Miluc  Ltda. , Delicias  IV ,Fusa
1.7,1.72,0.07,5325,2100.71,48.53,0,1,0,3795.29,82.32,3563.2,43.28,123.85,44.61,43,265.3,73.02,54219,78744, Avicola  Miluc  Ltda. ,Rosade,Barbosa-Santander
1.66,1.69,0.04,2562,2055.82,51.04,0,0,0,3740.51,84.62,3408.36,40.28,124,42.09,40,295.46,74.79,54226,43978, Avicola  Miluc  Ltda. , Guayana  II ,Anolaima
1.6,1.62,0.04,2305,2099.86,47.16,0,0,0,3585.09,74.75,3363.97,44.52,131.08,45.9,45,282.13,81.82,54232,66404, Avicola  Miluc  Ltda. , Marisol  II ,Mesitas
1.6,1.64,0.03,1540,2052.47,53.19,0,0,0,3622.37,85.35,3293.25,38.59,127.92,40.37,39,322.12,79.72,54245,52632, Avicola  Miluc  Ltda. , Santa  Ana ,Anolaima
1.72,1.75,0.04,1900,2070.08,49.03,0,0,0,3866.71,84.25,3557.31,42.22,120.46,43.93,42,274.76,70.1,54248,61997, Avicola  Miluc  Ltda. , Vergel  Miluc. ,Guayabal
1.56,1.57,0.04,2481,2142.79,54.51,0,0,0,3454.39,84.77,3332.67,39.31,137.77,40,39,334.88,88.58,54250,57528, Avicola  Miluc  Ltda. , Santa  Rita ,Guayabal
1.57,1.57,0.04,1889,2194.19,53.17,0,0,0,3449.85,83.3,3437.51,41.26,140.06,41.34,41,327.44,89.4,54278,52734, Avicola  Miluc  Ltda. , Santa  Ana ,Anolaima
1.68,1.67,0.05,2664,2224.05,52.65,0,0,0,3673.65,88.25,3728.05,42.24,132.68,41.95,42,299.7,79.15,54284,60154, Avicola  Miluc  Ltda. , Santa  Rita ,Guayabal
1.68,1.69,0.05,4755,2161,52.25,0,0,0,3727.11,87.96,3637.6,41.36,128.38,41.85,41,294.12,76.27,54286,77713, Avicola  Miluc  Ltda. ,Rosade,Barbosa-Santander
1.75,1.74,0.08,2208,2209.52,50.67,0,0,0,3837.48,88.51,3859.97,43.61,126.48,43.49,44,265.45,72.4,54292,33456, Avicola  Miluc  Ltda. , Pedregal  IV ,Tibacuy-Silvania
1.68,1.72,0.03,2243,2023.84,48.79,0,0,0,3807.31,81.82,3394.24,41.48,120.67,43.79,41,282.09,71.95,54297,47124, Avicola  Miluc  Ltda. , Marisol  I ,Mesitas
1.78,1.8,0.12,4675,2118.35,51.57,0,0,0,3961.82,91.6,3762.59,41.08,119.26,42.11,41,254.18,67.15,54306,38798, Avicola  Miluc  Ltda. , Delicias  I ,Fusa
1.61,1.62,0.03,618,2133.63,53.18,0,0,0,3573.14,85.42,3427.09,40.12,132.84,40.94,40,320.73,82.7,54329,18313, Avicola  Miluc  Ltda. , Marisol  I ,Mesitas
1.64,1.68,0.07,4442,2020.3,49.36,0,0,0,3733.14,81.12,3319.98,40.93,122.94,43.25,41,277.48,74.81,54347,62424, Avicola  Miluc  Ltda. , Santa  Rita ,Guayabal
1.67,1.7,0.04,1722,2068.69,48.41,0,0,0,3756.48,80.8,3452.69,42.73,123.95,44.48,43,275.03,74.26,54352,39882, Avicola  Miluc  Ltda. , Pedregal  IV ,Tibacuy-Silvania
1.59,1.61,0.03,1235,2078,53.42,0,0,0,3564.72,84.75,3296.89,38.9,130.98,40.38,39,325.95,82.55,54394,45447, Avicola  Miluc  Ltda. , Villa  Aleja  II ,
1.59,1.6,0.05,983,2137.76,52.34,0,0,0,3527.52,83.06,3392.31,40.84,134.72,41.62,41,315.96,84.9,54397,21420, Avicola  Miluc  Ltda. , Marisol  I ,Mesitas
2.01,2.05,0.32,15942,2072.62,47.33,0,1,0,4527.67,95.28,4172.48,43.79,102.95,45.53,44,159.67,51.14,54204,51697, Avicola  Miluc  Ltda. , Buenos  Aires  II ,Sabana
1.65,1.69,0.01,1316,2028.33,50.89,0,0,0,3737.62,83.86,3342.45,39.86,123.09,42.02,40,304.92,74.69,54225,37800, Avicola  Miluc  Ltda. , Guayana  I ,Anolaima
1.77,1.8,0.07,4138,2042.02,48.83,0,0,0,3994.31,86.22,3605.67,41.82,115.65,43.9,42,257.99,65.49,54235,51428, Avicola  Miluc  Ltda. , Santa  Lucia ,Guayabal
1.67,1.69,0.09,2360,2083.34,49.75,0,0,0,3737.57,82.6,3469.02,41.87,125.12,43.39,42,271.74,75.14,54238,35088, Avicola  Miluc  Ltda. , Recuerdos  III ,Sabana
1.62,1.65,0.04,1875,2097.33,49.74,0,0,0,3634.92,80.75,3405.08,42.17,129.18,43.51,42,293.39,79.57,54246,54022, Avicola  Miluc  Ltda. , La  Cabaña ,Tibacuy-Silvania
1.55,1.56,0.09,4798,2169.91,51.33,0,0,0,3430.29,79.63,3366.72,42.28,139.85,42.67,42,300.74,90.14,54304,53488, Avicola  Miluc  Ltda. , Buenos  Aires  I ,Sabana
1.62,1.66,0.03,895,2057.49,54.3,0,0,0,3661.38,88.15,3340.03,37.89,126.74,39.58,38,324.7,78.08,54327,39984, Avicola  Miluc  Ltda. , Villa  Aleja  II ,Guayabal
1.59,1.6,0.05,2385,2122.15,54.46,0,0,0,3534.16,86.34,3364.71,38.97,133.85,39.9,39,326.88,84.42,54331,50898, Avicola  Miluc  Ltda. , Santa  Lucia ,Guayabal
1.53,1.54,0.03,1562,2143.67,54.28,0,0,0,3401.09,83.13,3283.09,39.49,139.97,40.17,39,343.16,91.39,54344,52326, Avicola  Miluc  Ltda. , Santa  Ana ,Anolaima
1.67,1.7,0.05,1763,2069.56,51.64,0,0,0,3750.67,86.07,3449.35,40.08,124.17,41.71,40,291.68,74.5,54358,38148, Avicola  Miluc  Ltda. ,Santanamo,Guayabal
1.66,1.72,0.02,1034,1961.79,47.32,0,0,0,3823.25,78.69,3262.35,41.46,117.97,44.64,41,278,70.94,54382,37536, Avicola  Miluc  Ltda. , Pedregal  I ,Tibacuy-Silvania
1.79,1.83,0.08,4024,2063.14,48.68,0,1,0,4039.82,87.29,3699.32,42.38,115.06,44.19,42,248.72,64.17,54177,65101, Avicola  Miluc  Ltda. ,Carimagua,Anolaima
1.7,1.71,0.03,1374,2196.42,53.6,0,1,0,3752.69,91.37,3744.41,40.98,128.84,41.03,41,304.67,75.58,54199,44331, Avicola  Miluc  Ltda. , Villa  Aleja  II ,Guayabal
1.58,1.61,0.03,,2061.66,49.87,0,1,0,3557.61,78.72,3254.5,41.34,130.6,43.13,41,306.07,82.73,54218,57176, Avicola  Miluc  Ltda. , La  Cabaña ,Tibacuy-Silvania
1.63,1.66,0.03,1115,2076.74,53.64,0,0,0,3664.46,87.46,3386.29,38.72,127.36,40.21,39,317.55,78.11,54229,35472, Avicola  Miluc  Ltda. , Villa  Aleja  I ,Guayabal
1.66,1.69,0.12,4381,2073.11,51.65,0,0,0,3724.81,85.55,3433.72,40.14,125.16,41.73,40,275.06,75.57,54241,36516, Avicola  Miluc  Ltda. , Delicias  I ,Fusa
1.6,1.62,0.06,2448,2072.1,49.61,0,0,0,3591,79.2,3308.13,41.77,129.79,43.44,42,292.19,81.3,54271,51612, Avicola  Miluc  Ltda. , Buenos  Aires  I ,Sabana
1.78,1.85,0.09,1467,1903.04,45.41,0,0,0,4136.67,80.65,3380.11,41.91,107.14,45.99,42,232.88,60.32,54280,32388, Avicola  Miluc  Ltda. , La  Choco , La  Mesa 
1.62,1.62,0.06,3535,2230.22,54.84,0,0,0,3555.47,89.06,3621.63,40.67,137.34,40.31,41,318.13,84.57,54293,71604, Avicola  Miluc  Ltda. , Santa  Catalina ,Anolaima
1.67,1.7,0.07,1991,2082.49,51.54,0,0,0,3748.74,86.06,3477.45,40.41,124.71,41.88,40,286.4,74.68,54298,38658, Avicola  Miluc  Ltda. , Marisol  II ,Mesitas
1.67,1.69,0.06,2727,2102.14,52.46,0,0,0,3726.41,87.39,3501.82,40.07,126.19,41.28,40,293.49,75.75,54353,47532, Avicola  Miluc  Ltda. ,Cimiento,Barbosa-Santander
1.53,1.56,0.06,3966,2061.76,51.03,0,0,0,3445.84,78.03,3152.47,40.4,134.84,42.15,40,312.48,88.19,54377,69785, Avicola  Miluc  Ltda. ,Carimagua,Anolaima
1.6,1.63,0.02,414,2085.43,51.15,0,0,0,3600.21,82.07,3346.17,40.77,129.97,42.22,41,311.19,81,54391,18626, Avicola  Miluc  Ltda. , La  Caleña  Mil. ,
1.56,1.56,0.03,2083,2215.52,55.02,0,0,0,3431.54,86.03,3464.34,40.27,141.69,40.09,40,340.45,90.61,54398,72420, Avicola  Miluc  Ltda. , Marisol  II ,Mesitas
1.51,1.54,0.12,4219,2038.39,52.07,0,0,0,3415.7,78.56,3075.74,39.15,135.09,41.14,39,302.28,89.53,54403,35496, Avicola  Miluc  Ltda. , Recuerdos  III ,Sabana
1.57,1.58,0.07,3376,2155.27,52.9,0,0,0,3469.84,82.82,3374.24,40.74,137.67,41.3,41,311.72,87.93,54405,50082, Avicola  Miluc  Ltda. , Buenos  Aires  II ,Sabana
1.66,1.68,0.04,2311,2106.9,51.74,0,0,0,3700.65,85.67,3488.46,40.72,127.25,41.89,41,296.11,76.85,54408,56442, Avicola  Miluc  Ltda. , Delicias  III ,Fusa
1.51,1.52,0.03,1586,2193.45,55.83,0,0,0,3333.72,84.51,3320.28,39.29,144.9,39.37,39,356.9,95.73,54410,54876, Avicola  Miluc  Ltda. , Santa  Ana ,Anolaima
1.57,1.56,0.04,1580,2224.07,55.09,0,0,0,3433.02,86.3,3483.9,40.37,141.98,40.09,40,334.76,90.64,54464,36911, Avicola  Miluc  Ltda. , Pedregal  II ,Tibacuy-Silvania
1.54,1.56,0.03,2100,2108.24,52.07,0,0,0,3450.12,80.39,3255.13,40.49,136.54,41.64,40,325.96,88.43,54469,70119, Avicola  Miluc  Ltda. , Santa  Catalina ,Anolaima
1.85,1.84,0.12,747,2243.17,49.01,0,0,0,4052.27,90.89,4160.02,45.77,120.96,45.19,45,232.32,65.22,62938,21241, Avicola  Miluc  Ltda. , Marisol  I ,Mesitas
1.6,1.62,0.08,3636,2121.89,51.18,0,0,0,3571.19,81.99,3399.4,41.46,132.45,42.46,41,293.34,82.67,62946,48246, Avicola  Miluc  Ltda. , Buenos  Aires  II ,Sabana
1.65,1.64,0.06,2152,2240.06,50.55,0,0,0,3608.85,83.46,3697.89,44.31,135.7,43.79,44,288.1,82.2,62957,37944, Avicola  Miluc  Ltda. , Pedregal  I ,Tibacuy-Silvania
1.71,1.71,0.05,3227,2202.62,50.55,0,0,0,3771.32,86.7,3777.4,43.57,128.44,43.54,43,278.78,74.89,62959,61506, Avicola  Miluc  Ltda. , Pedregal  III ,Tibacuy-Silvania
1.59,1.57,0.05,950,2277.81,55.1,0,0,0,3458.72,87.67,3624.46,41.34,143.15,40.41,41,330.32,89.96,62932,36177, Avicola  Miluc  Ltda. , Villa  Libia  M. ,
1.66,1.66,0.09,1385,2183.14,54.76,0,0,0,3660.5,90.86,3622.5,39.87,131.57,40.08,39,301.16,79.29,62933,20400, Avicola  Miluc  Ltda. , La  Caleña ,
1.59,1.59,0.04,1608,2173.07,53.74,0,0,0,3511.04,85.38,3452.8,40.44,136.77,40.77,40,325.36,86.07,62935,47736, Avicola  Miluc  Ltda. , Villa  Aleja  II ,
1.6,1.59,0.02,1090,2230.81,53.41,0,0,0,3500.85,85.4,3567.27,41.77,139.5,41.39,41,325.97,87.24,62937,54264, Avicola  Miluc  Ltda. , Santa  Lucia ,Guayabal
1.69,1.68,0.11,4877,2220.52,52.72,0,0,0,3704.97,89.07,3751.78,42.12,131.42,41.87,42,276.58,77.78,62945,51612, Avicola  Miluc  Ltda. , Buenos  Aires  I ,Sabana
1.64,1.67,0.12,3737,2065.14,52.23,0,0,0,3694.96,85.69,3388.07,39.54,125.88,41.21,39,281.28,76.73,62952,32120, Avicola  Miluc  Ltda. ,Carimagua,Anolaima
1.68,1.71,0.06,1926,2080.17,48.58,0,0,0,3769.72,81.54,3491.5,42.82,123.93,44.42,42,273.39,73.84,62960,34068, Avicola  Miluc  Ltda. , Pedregal  IV ,Tibacuy-Silvania
1.57,1.6,0.03,946,2070,49.62,0,0,0,3533.46,77.91,3250.56,41.72,131.82,43.41,41,305.39,83.95,62936,35292, Avicola  Miluc  Ltda. ,Santanamo,Guayabal
1.59,1.58,0.06,2552,2225.18,52.74,0,0,0,3474.33,83.63,3528.21,42.19,140.34,41.88,42,313.11,88.51,62951,53142, Avicola  Miluc  Ltda. , Santa  Ana ,Anolaima
1.63,1.62,0.07,1456,2241.85,54.51,0,0,0,3568.54,89,3660.51,41.13,137.3,40.63,41,311.41,84.09,62953,27642, Avicola  Miluc  Ltda. ,Recreo,
1.73,1.75,0.09,5030,2081.81,50.5,0,0,0,3873.41,87.13,3591.45,41.22,120.67,42.73,41,267.83,69.95,62925,63548, Avicola  Miluc  Ltda. , Pedregal  III ,Tibacuy-Silvania
1.54,1.54,0.07,4853,2179.22,52.91,0,0,0,3392.18,81.3,3348.76,41.19,141.81,41.45,41,320.2,92.29,62931,73101, Avicola  Miluc  Ltda. , Santa  Catalina ,Anolaima
1.64,1.61,0.09,2593,2342.35,54.37,0,0,0,3532.64,89.19,3842.34,43.08,142.79,41.33,43,301.6,87.05,62943,29172, Avicola  Miluc  Ltda. , Recuerdos  II ,Sabana
1.64,1.67,0.06,1978,2095.14,52.73,0,0,0,3677.56,86.59,3440.05,39.73,127.6,41.02,39,302.91,77.72,62923,39576, Avicola  Miluc  Ltda. , Pedregal  I ,Tibacuy-Silvania
1.61,1.63,0.15,5803,2135.57,50.36,0,0,0,3587.86,81.24,3445.49,42.41,132.37,43.25,42,265.12,82.04,62928,42803, Avicola  Miluc  Ltda. , Sierra  Morena  2 ,
1.66,1.65,0.09,3007,2256.33,52.4,0,0,0,3624.56,87.09,3750.28,43.06,135.75,42.35,43,286.49,81.67,62924,38708, Avicola  Miluc  Ltda. , Pedregal  II ,Tibacuy-Silvania
1.64,1.64,0.06,1761,2170.75,52.33,0,0,0,3615.48,85.59,3550.34,41.48,132.72,41.85,41,300.15,81.15,62958,31816, Avicola  Miluc  Ltda. , Pedregal  II ,Tibacuy-Silvania
1.67,1.69,0.06,2848,2118.17,52.52,0,0,0,3722.68,87.65,3535.07,40.33,126.92,41.35,40,295.07,76.05,62926,40392, Avicola  Miluc  Ltda. , Pedregal  IV ,Tibacuy-Silvania
1.68,1.65,0.05,1474,2337.25,55.5,0,0,0,3621.25,93.26,3927.34,42.11,139.1,40.46,42,315.35,82.78,62929,39270, Avicola  Miluc  Ltda. , Guayana  I ,Anolaima
1.78,1.79,0.11,3810,2165.4,49.33,0,0,0,3941.64,87.87,3857.65,43.9,121.55,44.36,43,246.04,68.23,62947,38862, Avicola  Miluc  Ltda. , Delicias  I ,Fusa
1.62,1.6,0.09,1868,2297.03,53.15,0,0,0,3521.85,86.36,3732.3,43.22,141.37,42.01,43,297.62,87.01,62942,29070, Avicola  Miluc  Ltda. , Recuerdos  I ,Sabana
1.73,1.74,0.08,1408,2160.88,48.91,0,0,0,3828.24,84.56,3736,44.18,124.98,44.71,44,259.35,72.29,62954,22336, Avicola  Miluc  Ltda. , Villa  Anita , La  Mesa 
1.63,1.63,0.06,787,2173.31,52.36,0,0,0,3594.32,85.17,3535.23,41.51,133.61,41.85,41,301.53,82.13,62950,14892, Avicola  Miluc  Ltda. , Delicias  IV ,Fusa
1.65,1.66,0.12,7342,2137.9,49.06,0,0,0,3662.56,80.83,3522.49,43.58,129.76,44.41,43,262.22,78.75,62956,66504, Avicola  Miluc  Ltda. , Sierra  Morena  1 ,
1.61,1.6,0.11,3147,2275.67,54.77,0,0,0,3510.31,88.42,3673.89,41.55,140.96,40.64,41,302.07,87.31,62922,29163, Avicola  Miluc  Ltda. , Sierra  Morena  1 ,
1.76,1.76,0.07,1857,2201.93,47.32,0,0,0,3874.69,83.37,3879.29,46.53,124.98,46.51,46,248.52,70.94,62941,29478, Avicola  Miluc  Ltda. , La  Choco , La  Mesa 
1.63,1.66,0.06,2054,2067.81,50.89,0,0,0,3665.71,82.88,3367.26,40.63,126.98,42.31,40,294.33,77.98,62949,50490, Avicola  Miluc  Ltda. , Delicias  III ,Fusa
1.65,1.66,0.05,851,2161.7,51.67,0,0,0,3645.31,85.07,3559.32,41.84,131.29,42.33,41,297,79.74,62927,22440, Avicola  Miluc  Ltda. ,Tesoro,
1.61,1.61,0.02,2677,2198.14,54.11,0,0,0,3540.63,87.06,3536.58,40.62,136.62,40.65,40,328.02,84.92,62939,70084, Avicola  Miluc  Ltda. , Marisol  II ,Mesitas
1.64,1.64,0.1,2967,2176.42,50.23,0,0,0,3618.84,82.3,3566.27,43.33,132.82,43.64,43,275.04,81.06,62944,36822, Avicola  Miluc  Ltda. , Recuerdos  III ,Sabana
1.64,1.62,0.06,3453,2302.85,52.65,0,0,0,3557.02,86.47,3782.32,43.74,140.21,42.44,43,302.82,85.36,62948,73440, Avicola  Miluc  Ltda. , Delicias  II ,Fusa
1.59,1.6,0.03,911,2168.29,52.29,0,0,0,3516.5,83.14,3447.81,41.47,136.36,41.87,41,320.01,85.76,62934,35575, Avicola  Miluc  Ltda. , Villa  Aleja  I ,
1.7,1.67,0.04,485,2325.15,52.8,0,0,0,3667.5,89.69,3950.16,44.04,136.86,42.46,44,299.8,80.56,62940,23460, Avicola  Miluc  Ltda. , Santo  Domingo ,
1.63,1.62,0.06,2214,2250.07,55.64,0,0,0,3554.75,90.61,3664.36,40.44,138.16,39.85,40,322.76,84.84,62930,40172, Avicola  Miluc  Ltda. , Guayana  II ,Anolaima
1.6,1.58,0.05,2584,2275.56,55.04,0,0,0,3476.07,88,3637.83,41.34,142.34,40.43,41,327.53,89.04,62955,56839, Avicola  Miluc  Ltda. , Santa  Rita ,Guayabal
1.82,1.84,0.06,1038,2091,58.08,1,0,0,4069.17,105.44,3796,36,115.18,37.22,36,301.86,63.45,30105,18360,Balma,Esmeraldita, Santa  Marta 
3.81,4.06,0.57,8187,1788,49.67,1,0,0,9109.77,189.11,6808,36,46.96,41.49,36,55.66,12.33,30108,14280,Balma, Manantial  I , Santa  Marta 
2.42,2.56,0.4,11385,1794,47.21,1,0,0,5779.01,114.05,4334,38,74.26,43.25,38,117.52,30.74,30113,28560,Balma, Manantial  II , Santa  Marta 
2.95,3.15,0.53,7631,1773,46.66,1,0,0,7074.63,137.42,5222,38,60.2,44.04,38,73.76,20.44,30111,14280,Balma, Manantial  II , Santa  Marta 
1.9,1.97,0.04,690,1910,54.57,1,0,0,4408.35,103.46,3621,35,100.75,38.32,35,275.68,53.14,30115,16320,Balma,Páramo, Santa  Marta 
2.37,2.49,0.33,4736,1779,49.42,1,0,0,5700.55,117.11,4216,36,75.07,40.81,36,139.36,31.68,30109,14280,Balma, Manantial  I , Santa  Marta 
1.91,1.95,0.06,901,2062,60.65,1,0,0,4308.16,115.94,3942,34,107.86,35.47,34,297.22,56.42,30127,14280,Balma, Manantial  I , Santa  Marta 
1.87,1.95,0.03,462,1870,53.43,1,0,0,4381.48,99.74,3491,35,100.17,38.83,35,278.04,53.66,30107,16203,Balma,Páramo, Santa  Marta 
2.8,2.92,0.43,9584,1907,51.54,1,0,0,6517,144.35,5341,37,68.09,40.55,37,105.36,24.31,30119,22420,Balma,Florida, Santa  Marta 
1.92,2,0.1,2887,1900,54.29,1,0,0,4473.54,104.2,3647,35,98.99,38.45,35,254.23,51.57,30121,28560,Balma, Manantial  I , Santa  Marta 
1.96,2.07,0.11,1751,1804,53.06,1,0,0,4675.22,103.97,3535,34,92.06,38.57,34,241.72,46.98,30120,16320,Balma,Páramo, Santa  Marta 
1.9,1.97,0.07,1099,1923,53.42,1,0,0,4398.34,101.33,3648,36,101.37,39.25,36,262.62,53.44,30125,16320,Balma,Páramo, Santa  Marta 
2.01,2.04,0.11,3061,2060,60.59,1,0,0,4520.8,121.5,4131,34,102.73,35.49,34,268.55,51.23,30128,27540,Balma, Manantial  II , Santa  Marta 
1.76,1.81,0.02,519,1994,56.97,1,0,0,4024.6,100.4,3514,35,113.15,37.3,35,315.8,64.21,30114,22429,Balma,Florida, Santa  Marta 
1.98,2.06,0.12,3397,1919,47.98,1,0,0,4592.84,94.95,3798,40,96.96,43.67,40,213.57,48.99,30122,28560,Balma, Manantial  II , Santa  Marta 
1.91,1.99,0.06,1037,1902,52.83,1,0,0,4453.32,101,3636,36,99.49,39.52,36,260.76,52.05,30118,18360,Balma,Esmeraldita, Santa  Marta 
